Лига Ставок, "Плюсы: Акции, розыгрыши, бонусы, фрибеты, хорошая линия Минусы: Невысокие коэффициенты, публика в некоторых клубах. Комментарий: Впервые начал ставить в этой конторе семь лет назад, не жалуюсь. Понятное дело, большинство игроков в игре на тотализаторе останутся в минусе, вне зависимости от выбора букмекерской компании, поэтому если вы убеждены, что эта занимается разводами и лохотронами - дальше можете не читать.На деле же суть следующая - коэффициенты на зарубежные спортивные события у конкурентов могут действительно быть выше, что для профессионального игрока в долгосрочной перспективе означает: в ""Лиге ставок"" играть невыгодно. Однако, набор эксклюзивных ставок, а также самые, как утверждает сама компания, высокие коэффициенты на события в РФПЛ, дает неплохие шансы выигрыша практически всем. Раньше несколько раз сталкивался с попытками ограничить мне размер максимальной ставки, в последние годы такого не наблюдаю. Чтобы вывести относительно крупный выигрыш наличными через кассу, обычно требуется подождать около двадцати минут - судя по всему, из соображений безопасности. В онлайне не играю, ничего сказать по этому поводу не могу, однако знакомые довольны, всё выводится, по их словам, вовремя. Периодически могут привлекать клиентов различными бонусами и фрибетами. Здесь будьте аккуратны и помните, что бесплатный сыр бывает только сами знаете где. Разумная игра позволит получить свою выгоду и из различных акций. Напоследок, среди плюсов отмечу большое количество контор по Москве, вежливость кассиров и в целом достаточно приличную атмосферу в клубах. Судя по всему, этому способствовало ограничение минимального размера ставки, так что откровенных маргиналов встретить сейчас уже там сложно. Однако публика всё равно бывает разношёрстной, и большинство людей, которые там проводят время регулярно - естественно, кавказцы, со всеми вытекающими. Идеальный вариант для ""не-игромана"": поставил - ушёл смотреть событие дома - вернулся в следующий раз за выигрышем. В общем, привык уже к этой конторе, менять не думаю.Ах да, есть у них некоторые клубы со спортбарами. К непосредственно букмекерской деятельности это относится опосредованно, и это отдельная тема, но когда раньше смотрел там спортивные события с друзьями, на цены, кухню и напитки не жаловался.Самое главное - контролируйте свой азарт. ", 2017-12-08, 4, Otzovik.com, Red Guardian, " Акции, розыгрыши, бонусы, фрибеты, хорошая линия ", " Невысокие коэффициенты, публика в некоторых клубах. "
Лига Ставок, "Плюсы: Ставить желательно на чек Минусы: Придумывают непонятные налоги. Комментарий: На этой конторе ставлю чаще всего с интернета. Что меня смущает последнее время, это разные суммы налога на снятие выйгрыша. С нимаю чаще всего фиксированно, по 10000 рублей одинили два раза в неделю. Налог то 500 рублей, то 1235. Потдержка разберается. При ставках ""живыми деньгами"" на чек, почему-то налога нет вообще.Линия относительно скудная, но ставить можно. Есть все подходящие ставки, тоталы, форы, комбинировки. Рекомендую ставить именно ""живыми деньгами"" и именно на чек. ", 2018-01-29, 3, Otzovik.com, kinzhal999, " Ставить желательно на чек ", " Придумывают непонятные налоги. "
Лига Ставок, "Плюсы: Можно доверять Минусы: Коэффициенты ниже чем у других БК и надо платить налог с выигрышей Комментарий: Уже три года играю в Лиге ставок. Основное достоинство - это то, что это официальная букмекерская контора с которой заключается договор на оказание услуг. Поэтому не надо беспокоится, что деньги бесследно пропадут. У лиги ставок соответственно есть дополнительные расходы и риски по сравнению с другими БК, поэтому маржу они задирают порой выше 10%. Если на Лигу чемпионов или на футбольные примьер-лиги Англии, Германии, Испании, Италии и РФПЛ конечно)) (как без них) есть нормальные коэффициенты, с маржой 4-6%, то все остальные не меньше 10%. Отсутствие мобильного приложения не достатком не считаю, есть мобильная версия сайта, которая открывается в браузере, и вполне нормально работает. Раньше были задержки с выводом денег, но последнее время их 1 день или два деньги на карте (ну -13% конечно, налог). Столкнулся с тем что при вводе денег взяли комиссию. Вводил с карты Тинькова, а комиссию взяли как будто я наличные снял через банкомат другого банка, честно говоря не понял, что за махинации лига с обналичкой делает, но вывод такой что с карты Тинькова вводить деньги надо не менее 3х тысяч, тогда комиссию не берут. В целом на данный момент другой альтернативы я не вижу, для тех кому удобно делать ставки через интернет. Есть другие конторы, но их сайты то работают, то нет. Поэтому рекомендую лигу ставок. ", 2018-03-07, 3, Otzovik.com, sokolovexpert, " Можно доверять ", " Коэффициенты ниже чем у других БК и надо платить налог с выигрышей "
Лига Ставок, "Плюсы: Гнилая контора Минусы: Трактуют так как им угодно Комментарий: Ставку по пункту правил 4.2.3 проигнорировали, рассчитали как нужно им по п. 4.2.4. Проигнорировали все возможное, результат, даже оставшиеся деньги ( копейки 300 руб) не вернули. Вывод: гнилая контора, никому не советую, даже за 300 руб удавятся, позорище для первой букмекерской и это на прямой Чемпионата мира, !!!! Обходите стороной, и далеко, ну если хотите испытать судьбу, есть соответствующая поговорка, предостережен, значит вооружён ! ", 2018-05-04, 1, Otzovik.com, Аноним1748381, " Гнилая контора ", " Трактуют так как им угодно "
Лига Ставок, "Плюсы: Неплохое помещение Минусы: Могут без причины заблокировать вашу карту/аккаунт в случае выигрыша крупной суммы Комментарий: При значительном выигрыше могут заблокировать вашу карту или аккаунт. Служба поддержки оставляет желать лучшего. Пока проигрывал - все было норм, как только начал выигрывать - предпринимают различные ухищрения, дабы не производить выплату. ", 2018-11-13, 2, Otzovik.com, hermes96, " Неплохое помещение ", " Могут без причины заблокировать вашу карту/аккаунт в случае выигрыша крупной суммы "
Лига Ставок, "Плюсы: Пока не заметил Минусы: Обман с фрибетом Комментарий: Фрибет не получите, обман. Первая б к где не выполняют обещания. Звонил туда несколько раз сначала обещали, сейчас говорят что заявка принята, а когда фрибет будет неизвестно ", 2019-03-07, 1, Otzovik.com, Аптлгн -епп1, " Пока не заметил ", " Обман с фрибетом "
Лига Ставок, "Плюсы: Всё без обмана, что выиграли то и выводим Минусы: Не моментальный вывод выигрышных средств Комментарий: Уже больше года пользуюсь приложением ""Лига ставок"". После регистрации в приложении я посетила офис для индификации паспортных данных. Минус только один это то, что вывод выигранных средств происходит не моментально и приходится ждать примерно сутки. В службе поддержки всегда отвечают и помогают с решением возникших проблем. Я не ставлю много денег, но если ставить с умом и не гнаться за огромной прибылью то в день пятьсот рублей реально выводить. Многочисленное колличество знакомых пользуются именно этим приложением и выигрывают деньги. Конечно проигрыши тоже бывают, но в моём случае это редкость. ", 2019-03-25, 5, Otzovik.com, OlgaVed301188, " Всё без обмана, что выиграли то и выводим ", " Не моментальный вывод выигрышных средств "
Лига Ставок, "Плюсы: нет Минусы: Обман Комментарий: Решил попробывать сыйграть в Лигу Ставок в интернете. Играли Индийские команды Даман Диу - Мадхья Прадеш. Выйгрывала 2-ая со счётом 0:1 в первом тайме. Решил Рискнуть поставив на 1-ую 10р(выйгрыш с пари 250). Поставил и ждал чуда. Игра закончилась команда ""1"" совершила камбэк 2:1. Сидел ждал оповещения. Долго не приходило. Зашёл в личный кабинет там пари ещё не рассчитано. Написал в службу поддержки, сказали чтоб подождал. Подождал ещё, захожу в личный кабинет и там на писано что матч отменен. Связался с поддержкой мне сказали, что произошло отклонение от Мировой линии. Такого бреда ещё не видел, не слышал. Люди лучше не суйтесь туда. ", 2018-01-11, 1, Otzovik.com, Аноним1580681, " нет ", " Обман "
Лига Ставок, "Плюсы: Официальный, законный букмекер, минимум ошибок, хороший коэффициенты Минусы: Иногда долгий вывод средств (из-за высчета налога) Комментарий: Уже два года играю на данном сайте. Ни разу еще не было никакого обмана, ведь все контролируется Центром учета приема интернет ставок (ЦУПИС), а соответственно, все ставки охраняются законом. Единственный подводный камень - при выводе денег из интернет клуба дополнительно высчитывается и отнимается 13% налога, чего нет при ставке в Пункте приёма ставок (ППС). Выигрыши рассчитывают быстро, вывод средств возможен как на интернет кошельки, типа QIWI или Яндекс. Деньги, так и на банковскую карту. Минимум ошибок, возвратов с коэффициентом 1 из-за ошибки букмекера практически никогда не бывает.Собственно, вот пример моей ставки, сделанной недавно:В общем, я вполне доволен работой данного букмекера. ", 2018-02-04, 5, Otzovik.com, kingjor, " Официальный, законный букмекер, минимум ошибок, хороший коэффициенты ", " Иногда долгий вывод средств (из-за высчета налога) "
Лига Ставок, "Плюсы: широкая линейка ставок, простота, удобство, красивый интерфейс, быстрый вывод. Минусы: не нашел Комментарий: Ставками занимаюсь уже несколько лет, но случай привел в постоянный наземный пункт БК ""Лига ставок""случайно и совсем недавно. Признаться, был приятно удивлен. Быстро зарегистрировали. ввели в курс дела, объяснили что к чему. Широкая линейка на матчи, игры, турниры, практически, всех чемпионатов, даже низших лиг и турниров. Удобное меню выбора ставок и заключения пари, все просто и практично, интуитивно понятно! Моментальное начисление выигрыша и такое же быстрое получение! Следить за играми и переживать за сделанные ставки, можно как и на телевизорах, закрепленных по периметру, так и на мониторе компьютера ", 2018-04-19, 5, Otzovik.com, luka197, " широкая линейка ставок, простота, удобство, красивый интерфейс, быстрый вывод. ", " не нашел "
Лига Ставок, "Плюсы: нет Минусы: не отдают выигрыш Комментарий: поставил на теннис 10000рублей... в кой то веке выиграл 25000. а они не то что выигрыш, они мои деньги заморозили на месяц! приехал представитель конторы, с ухмылкой сказал ждите, и что он ничего сделать не может. Короче не играйте там, люди. если не хотите себе портить нервы! ", 2018-07-05, 1, Otzovik.com, serge1980, " нет ", " не отдают выигрыш "
Лига Ставок, "Плюсы: Дорого Темно Хитро Минусы: Лучше с ними не связываться и не играть на свои деньги Комментарий: Заинтересовался их акцией ""100 бонусов за регистрацию"". Зарегистрировался, сходил к ним в салон. В салоне было темно, дорого и понтово, постоял немного, меня оформили. В итоге я пришёл домой, поставил ставку, выиграл, вывел деньги на карточку. Все быстро, ровно. Только мучает мысль, что продал свои данные за 1,5к(( ", 2018-09-11, 3, Otzovik.com, Busido, " Дорого Темно Хитро ", " Лучше с ними не связываться и не играть на свои деньги "
Лига Ставок, "Плюсы: нет Минусы: сотрудники не могут не в чем помочь не чего не знают Комментарий: Сделал ставку оператор не правильно поставил. Я ставил победа весь матч она поставила основное время. Исправить ставку отказались хотя ошибка была сотрудника. Поставил 10000. Думаю это не очень красиво. Спасибо всем в лиге ставок играть бы не советовал. ", 2019-01-25, 1, Otzovik.com, stepanovd, " нет ", " сотрудники не могут не в чем помочь не чего не знают "
Лига Ставок, "Плюсы: Нет Минусы: Правила свои собственные,не имеющие отношение к спорту Комментарий: Это как минимум странно, что контора ставок на спорт, правилам спорта не подчиняется, оказывается для них в футболе нет четкого понятия- основное время, компенсируемое время для них относится к основному времени, а как же правила игры, товарищи????? Люди, пожалуйста не вводите свои кровно заработанные деньги в это днище ", 2018-06-19, 1, Otzovik.com, Aleks1902, " Нет ", " Правила свои собственные,не имеющие отношение к спорту "
Лига Ставок, "Плюсы: хамство Минусы: минусы, какие еще нужны минусы Комментарий: Ставил на матч Россия-Хорватия, на проход хорватов. Всего 500р в Октябрьском, есть чеки, на следующий день пришел забирать, -у вас на счету 200 руб. Все. )))) ", 2018-07-10, 1, Otzovik.com, Аноним1848899, " хамство ", " минусы, какие еще нужны минусы "
Лига Ставок, "Плюсы: особо не заметил Минусы: вечером на многие ставки нет коэффицентов , на баскетбол предложено мало стран Комментарий: после 21-00 лайф не работает, все платежи тормозятся, баскетбол на страну -Уругвай нет, хотя в ""майскоре"" всё есть... и баскетбол представлен маленьким набором стран.играю дома с компьютераживу и играю в Москве ", 2018-08-08, 3, Otzovik.com, grozny37, " особо не заметил ", " вечером на многие ставки нет коэффицентов , на баскетбол предложено мало стран "
Лига Ставок, "Плюсы: Плюсов нет Минусы: Не платят,нельзя снять свои же деньги Комментарий: Контора отстой, все плохо, деньги не возвращают, только красивый сайт. Прежде чем ставить попробуйте снять свои же деньги НЕ СУЙТЕСЬ НИ В КОЕМ СЛУЧАЕ. ЭТО РАЗВОДИЛЫ. ", 2018-04-27, 1, Otzovik.com, Аноним1745765, " Плюсов нет ", " Не платят,нельзя снять свои же деньги "
Лига Ставок, "Плюсы: отбивает желание делать ставки)) Минусы: Кидалово Комментарий: Играю в конторах периодически с 2003 года. И никогда до этого с кидаловом не сталкивался. За последние пару лет почти не играл. И вот 2 недели назад решил сыграть. Так как выдался свободный вечерок воскресенья, зарегистрировался в лиге ставок, сходил идентифицировался в ближ офис и засел дома перед компом. Зачислил 5000 с мастеркард и понеслась. Просидел часов 6. Делал очень много ставок от 100 до 900 руб. Вечер закончился с итоговым балансом 16100 руб. Решил сразу вывести свои кровные 5000 и отправил запрос. Его приняли. В статусе выписки по интерактивным ставкам стоит "" ПРОВЕДЕН"", но деньги по прошествии нескольких дней так и не пришли. Звоню в службу поддержки, там говорят, что у них там все классно и выплата прошла, звоните в банк. Звоню в банк... куда меня только не переадресовывали... но по итогу выяснилось, что никакого платежа им не приходило и их вины нет... Звонки в службу поддержки лиги ставок успехом не увенчались... их ответ все тот же: ""Мы все выплатили""... я решил попробовать вывести оставшиеся деньги на счету и тут обнаружил, что мой аккаунт заблокирован. Опять звонки в службу поддержки. И тут выясняется, что мой аккаунт заблокирован в связи с каким-то там их пунктом правил по причине того, что я вел ""НЕЧЕСТНУЮ ИГРУ"". Больше со мной дел они не имеют желания иметь... ", 2016-08-29, 1, Otzovik.com, Аноним909526, " отбивает желание делать ставки)) ", " Кидалово "
Лига Ставок, "Плюсы: Нет Минусы: В описании перечислил. Комментарий: 1. Рассчитывают часто очень долго.2. Служба поддержки не досегаема.3. Виснет моб приложение и вылетает.4. Трансляции очень тупят.5. Скудный лайв. ", 2018-02-16, 1, Otzovik.com, Zaxario, " Нет ", " В описании перечислил. "
Лига Ставок, "Плюсы: Нет ни одного! Минусы: Не выплачивают деньги, ни выигрыш, ни даже мои! Обманываю, тянут время! В конторе на Открытом шоссе работают хамки! Комментарий: Я, Дмитриева Ирина Петровна 12.09.2015 решила воспользоваться услугами конторы Лига Ставок, точнее посоветовал друг. О чём сожалеет. Лично Я приехала в контору, оформила карту, внесла на неё денежные средства и тут же произвела ставку. Игра была в 18.00. Я нервно следила за игрой дома, итог успех. На следующий день я поехала за выигрышем. Получила отказ, выигрыш заблокировали. Написала обращение№81211, через две недели мне позвонил оператор и дал ответ по телефону, что мою претензию рассмотрела КАКАЯ ТО СЛУЖБА, якобы выплата была заморожена потому, что ставку делала не я, хотя есть подтверждения видео наблюдения. Вывод, что в данной волшебной службе работают слепые!!Я мать одиночка, у меня съёмная квартира и два кредита в банке!! А самое интересное БК Лига Ставок даже мои личные денежные средства не отдаёт, не то, что выигрыш. Вся эта чудная история, отнимает у меня очень много времени!! Приходится жаловаться и писать свои отзывы в НАБ (Национальная Ассоциация Букмекеров), РАРИБ (Российская Ассоциация Развития Игорного Бизнеса), в Защиту прав потребителей, в налоговую, на всякий случай Пожарную службу и конечно же в суд!! Моим делом уже занимается юрист, кстати за услуги которого, оплатит в итоге КОНТОРА ЛИГА СТАВОК!!Друзья, если вы попали в такую же ситуацию, советую поступать так же.  ", 2015-09-28, 1, Otzovik.com, Irinajoldak, " Нет ни одного! ", " Не выплачивают деньги, ни выигрыш, ни даже мои! Обманываю, тянут время! В конторе на Открытом шоссе работают хамки! "
Лига Ставок, "Плюсы: удобный интерфейс, доступность, рублевые платежи Минусы: технические сбои, низкие коэффиценты Комментарий: Доброго времени суток!О букмекерских конторах ходит очень много слухов сплетен и легенд!Основной вопрос который мучает всех кто пытается играть на деньги : ""а можно ли обыграть?"" Однозначного ответа на этот вопрос нет! В принципе конечно можно и скажу даже больше нужно, но существует очень много так называемых но .1) Действенных 100% схем обыгрыша, как таковых нет, все что предлагается по сути своей, как минимум самообман, а как максимум. вообщем я думаю что вы понимаете о чем я)2) Основное чем должен обладать желающий обыграть букмекеров это спокойствие, крепкие нервы и холодный рассчет, но рассчет не математический или какой то еще, а простой обыкновенный просчет игращих, их результаты за последнее время плюсы и минусы.3) Самая действенная схема выигрыша это обладание ""инсайдерской"" информацией, но для большинства это лишь так называемая розовая мечта и надеятся не очень то и стоитОСНОВНЫЕ ПРАВИЛА ВЫИГРЫШАвыше мы рассмотрели то что делать не стоит и на что надеяться не надо, а теперь перейдем к основным правилам:1) ни когда не ставьте много ставок ( шанс что они все выиграют крайне минимальный)2) ставьте примерно 50% той суммы какой решили рискнуть3) ни когда в случае проигрыша не отыгрывайтесь тут же( особенно касаемо игры он лайн) 4) проверяйте и готовьте свои ставки заранее (он лайн суета неменуемо приведет к проигрышу) 5) при проверке результатов команд используйте как можно больше ресурсов (что б обладать большим количеством информации)6) не сильно верьте отзывам на форумах что сопутствуют таким сайтам как лайф тв и т. д, объясню почему так как многие являются просто ""утками"" для того что б люди делали не верные ставки, доказать это практически не возможно увы7) и самое главное делайте ставку с запасом, если вы уверены что победит ваша команда не просто на 100% а даже и на 200% то все равно посмотрите а может быть есть ставочка типа двойной шанс или ставка победа в случае ничьей возврат, пусть коэффициент ниже зато шанс на выигрышь выше.В наше время записные лидеры очень часто проигрывают и тут много вопросов почему и от его, а вот ответов на них не так и много увы.В заключении скажу особое внимание обратите на команды из забытых маленьких стран и чемпионатов ( так сказать не верно расцененные при создании ""линейки"" результатов букмекерами) а таких не мало просто их надо искать! Почему это происходит? Потому что не все букмекеры обладают 100% достоверной информацией что творится в зимбабве например (образно) а самое главное что не все составляют линейки сами, большинство просто перекупает готовые у лидеров этого рынка, а это само собой подразумевает возможность недооценки.Так же реально выигрышно играть на ТБ или ТМ ( особенно басукетбол) в 3 случаях из 5 команды играют на своем уровне, что значительно больше чем шанс выигрыша чем при обычных рассчетахБытует мнение ну и мной лично проверенно, что чаще без сбоев идет теннис особенно у первых 10 ракеток мира ( те кто ниже мне кажется в договорняках часто замешаны) просто для первых 10 рейтинг видимо больше значит! и тут ошибок допустить можно меньше, кто то лучше играет на грунте, кто то на исскуственном покрытии вообщем шансов на благоприятный расход больше. А вообще если подходить ко всем вопросам с умом и холодным разумом то удача будет сопутствовать нам всегда! Играйте господа и выигрывайте! И лига ставок ни чуть не хуже и не лучше остальных, хотя по уровню понимания и удобному интерфейсу все же наверное лучше, а вот по коэффицентам ставок ниже чем у того же виллям хила, что кстати косвенно говорит о том что они перекупают линейки ставок. К минусам лиги я бы отнес несвоевременные ответы службы поддержки, на том же вильям хилле реагируют и отвечаю быстрее, так же к минусам отнес бы я технические сбои которые очень часты, несвоевременные расчеты ставок ( многое из этого относится к игре через инет) Вообщем думаем, думаем и еще раз думаем, а лишь потом уже играем играем и выигрываем))) ", 2014-04-02, 4, Otzovik.com, anet2088, " удобный интерфейс, доступность, рублевые платежи ", " технические сбои, низкие коэффиценты "
Лига Ставок, "Плюсы: Нет. Минусы: Придостаточно. Комментарий: Увлекаюсь ставками с 2001 года. Решил попробовать свои силы в легализованной БК Лига ставок. В июне 2016 начал регистрацию на их сайте, но не закончил, так как требовалось посещение одного из центра обслуживания, на это не было времени. После того как почитал отзывы о Лиге ставок, желание и во все пропало. И видимо не зря.В августе 2016 пришло эл. письмо с просьбой закончить регистрацию и получить фрибет 500 рублей. Появилось желание на практике испытать эту БК не тратя личные деньги. Выделил время и прошел регистрацию до конца. В центре обслуживания меня уверили, что идентификация пройдена и вам зачислено 500 рублей. Придя домой и открыв сайт, был немного удивлен. Идентификация не пройдена и соответственно ни о каких 500 рублей речи и не идет. Созвонился со службой поддержки, в которой меня убедили, что это технический сбой и в течении суток все будет исправлено. На третий день обещание было исполнено, но фрибет 500 так на счете и не появился. Снова созвонившись с поддержкой, мне сообщили, что данная акция на меня не распространяется. А эл. письмо с предложением поучаствовать в этой акции было ошибкой. Написав эл. письмо в тех. поддержку о несерьезности их действий, я получил ответ, что бонус мне все таки зачислен. Однако ни каких признаков этого я не увидел. Написав им снова, мне ответили, что для активации этого бонуса, необходимо зачислить свои деньги и сделать хотя бы одну ставку. Так и сделал, на всякий случай произвел две ставки. Бонус так и не появился, а тех. поддержка ушла в глухое подполье. Делайте выводы Дамы и Господа! ", 2016-08-10, 1, Otzovik.com, Sovetnik777, " Нет. ", " Придостаточно. "
Лига Ставок, "Плюсы: кидалово Минусы: кидалово, развод Комментарий: заключил пари в данной бк, доматчевая ставка, по правилам бк рассчет в течении 2-х часов после окончания матча, матч начался в 16.30,18.25 закончился, через 2 часа ставка не рассчитана, по телефону сказали что нет информации на официальных источниках, т. е. сайте федерации футбола данной страны, ради интереса залез проверить, информация на сайте есть!!! позвонил еще раз сообщил об этом в бк!!! Сказали в течении 15 минут все будет, прошло еще 4-е!!! часа, перестали брать трубки, на письма не отвечают, в итоге через 18 (восемнадцать часов)!!! сообщили, что ставка проходит с кэф 1, подозрение на договорной матч, деньги вернули в размере ставки. ", 2015-04-08, 1, Otzovik.com, Lokhotron, " кидалово ", " кидалово, развод "
Лига Ставок, "Плюсы: Плюсов не найдено Минусы: Какой то фантастический способ вывода денег ( можно сказать нереальный) Комментарий: На первый взгляд б/к ""Лига Ставок"" может показаться вам вполне даже неплохим вариантом для осуществления ставок. Проблемы же начинаются при выводе средств. Это выглядит примерно так: ""Для того что бы вывести свои средства необходимо выбрать один из предоставленных способов вывода средств, достать молоко ягненка, смешать его с кровью девственницы и намазать этим кость дракона "". Так что не советую выбирать данную контору в качестве места, где вы будете совершать ставки.  ", 2014-11-13, 1, Otzovik.com, Аноним393161, " Плюсов не найдено ", " Какой то фантастический способ вывода денег ( можно сказать нереальный) "
Лига Ставок, "Плюсы: Акции, игра через Цупис Минусы: Налог Комментарий: Ставки очень похожи на лотерею. Кто-то любит смотреть ""Русское лото"", а кто-то лелеет мечту подняться за счет тотализатора. На самом деле ни одна букмекерская контора не будет играть себе в убыль. Конечно, букмекерка-не коллекторы, последнего не отнимет, но чтобы действительно играть в плюс, необходимо много анализировать. Итак, сегодня речь пойдет о БК ""Лига ставок"".Начинал я играть на данной конторе еще в 2011 году, когда ещё не надо было предъявлять паспорт или карту клиента. Кое-что мне не понравилось в этой конторе сразу. В первую очередь, не порадовало количество событий для одного матча. В данной конторе вы не редко найдете такие события, как фора +4,5(то есть команда не проиграет больше, чем в 4 мяча) или ТМ 7,5( команды не забьют больше, чем 7 мячей, да-да, есть такие люди, которые ставят на коэффициент 1,02 или 1,01). К слову, даже в конторе Betsity, которой я устроилразнос, на момент 2013 года такие кэфы присутствовали. Кроме того, с 2012 года контора стала брать пошлину с выигрыша. Именно тогда я стал реже ставить на ней.Но есть и плюсы. Например, контора работает через ЦУПИС, то есть вы можете производить электронные платежи через интернет и потом без проблем снимать выигранные деньги, если, конечно, вы ""наварите"" сумму)) Данный букмекер относится к разряду легальных, поэтому проблем с выплатами у вас не будет. Кроме того, ""Лига ставок"" периодически проводит различные акции, так, новым клиентам, предлагаются бесплатные ставки-300 или 500 рублей. Иногда бывают даже беспрецедентные бесплатные ставки, например, в 2016 году при внесении 100 рублей новым лудоманам(Ну не могу я называть по-другому ставочников) начислялся кэш в размере 3000 рублей. Я тогда проиграл, но я знаю людей, которые все-таки вывели средства. Что ж, как еще привлекать клиентов. По крайней мере, это более реально, чем пользоваться бонусами в 1хBet. Там действительно сложная система в отличие от ""Лиги ставок"". В целом я могу порекомендовать данную контору. А вообще помните, что чрезмерное увлечение ставками может ударить по вашему кошельку. Всегда простраивайте свою систему и останетесь в плюсе. ", 2017-10-01, 4, Otzovik.com, Sherstik92, " Акции, игра через Цупис ", " Налог "
